Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount_USD,Location,Size,Color,Season,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Payment_Method,Frequency_of_Purchases,Frequency_Score,Discount_Independence,Satisfaction_Flag,Prev_Norm,Freq_Norm,Spend_Norm,Rating_Norm,Loyalty_A,Loyalty_B,Customer_Value_Score,Value_Tier,Organic_Demand_Score,Loyalty_A_Tier,Loyalty_B_Tier
1899,59,Male,Pants,Clothing,97,Texas,L,Magenta,Fall,3.5,No,Next Day Air,No,No,25,Venmo,Monthly,12,1,Unsatisfied,0.4897959183673469,0.21568627450980393,0.9625000000000001,0.40000000000000013,0.38015206082432973,0.5648979591836736,0.6713260304121649,VIP,0.4958983593437375,Medium Loyalty,High Loyalty
1900,32,Male,Shorts,Clothing,40,New York,L,Maroon,Winter,4.2,No,Store Pickup,No,No,42,PayPal,Weekly,52,1,Satisfied,0.836734693877551,0.9999999999999999,0.25,0.6800000000000002,0.9020408163265305,0.8223673469387756,0.5760204081632653,High Value,0.9265306122448977,Champion,Champion
1901,65,Male,Jewelry,Accessories,85,Iowa,S,Blue,Summer,3.3,No,Free Shipping,No,No,34,Cash,Quarterly,4,1,Unsatisfied,0.673469387755102,0.058823529411764705,0.8125,0.32000000000000006,0.4276110444177671,0.6327346938775511,0.6200555222088835,VIP,0.5236494597839135,Medium Loyalty,High Loyalty
1902,56,Male,Socks,Clothing,76,Arizona,S,Beige,Winter,3.9,No,Store Pickup,No,No,50,Cash,Quarterly,4,1,Unsatisfied,1.0,0.058823529411764705,0.7000000000000001,0.56,0.6235294117647059,0.8680000000000001,0.6617647058823529,VIP,0.6705882352941177,Champion,Champion
1903,31,Male,Sandals,Footwear,22,New Mexico,S,Olive,Spring,5.0,No,Store Pickup,No,No,21,Venmo,Monthly,12,1,Satisfied,0.4081632653061224,0.21568627450980393,0.025000000000000022,1.0,0.331172468987595,0.7040816326530612,0.1780862344937975,Low Value,0.4591636654661865,Medium Loyalty,Champion
1904,59,Male,Pants,Clothing,63,North Carolina,M,Gold,Summer,3.3,No,Standard,No,No,37,Bank Transfer,Weekly,52,1,Unsatisfied,0.7346938775510203,0.9999999999999999,0.5375000000000001,0.32000000000000006,0.8408163265306121,0.6633469387755102,0.6891581632653061,VIP,0.880612244897959,Champion,Champion
1905,22,Male,T-shirt,Clothing,71,Nevada,S,Silver,Spring,4.2,No,Free Shipping,No,No,46,Cash,Monthly,12,1,Satisfied,0.9183673469387754,0.21568627450980393,0.6375000000000001,0.6800000000000002,0.6372949179671868,0.8631836734693878,0.6373974589835935,VIP,0.6887555022008803,Champion,Champion
1906,47,Male,Boots,Footwear,35,Idaho,M,Teal,Summer,4.9,No,2-Day Shipping,No,No,14,Bank Transfer,Fortnightly,26,1,Satisfied,0.26530612244897955,0.49019607843137253,0.1875,0.9600000000000002,0.35526210484193677,0.6206530612244898,0.2713810524209684,Low Value,0.49095638255302115,Medium Loyalty,High Loyalty
1907,23,Male,Backpack,Accessories,30,Vermont,M,Green,Spring,4.6,No,2-Day Shipping,No,No,24,PayPal,Fortnightly,26,1,Satisfied,0.4693877551020408,0.49019607843137253,0.125,0.8399999999999999,0.4777110844337735,0.6866938775510203,0.30135554221688676,Low Value,0.5827931172468988,High Loyalty,Champion
1908,69,Male,Skirt,Clothing,74,New Mexico,L,Orange,Fall,4.8,No,Store Pickup,No,No,36,Credit Card,Quarterly,4,1,Satisfied,0.7142857142857142,0.058823529411764705,0.675,0.9199999999999999,0.4521008403361344,0.833142857142857,0.5635504201680672,High Value,0.542016806722689,High Loyalty,Champion
1909,18,Male,Scarf,Accessories,71,Georgia,XL,Charcoal,Winter,2.7,No,Next Day Air,No,No,19,Debit Card,Fortnightly,26,1,Unsatisfied,0.36734693877551017,0.49019607843137253,0.6375000000000001,0.08000000000000007,0.4164865946378551,0.4076734693877551,0.5269932973189276,High Value,0.53687474989996,Medium Loyalty,Medium Loyalty
1910,50,Male,Sweater,Clothing,84,Kentucky,S,Black,Spring,4.3,No,Store Pickup,No,No,12,Credit Card,Monthly,12,1,Satisfied,0.22448979591836735,0.21568627450980393,0.8,0.72,0.220968387354942,0.5282448979591836,0.510484193677471,High Value,0.3765106042416967,Low Loyalty,High Loyalty
1911,29,Male,Sandals,Footwear,38,New York,S,Yellow,Fall,3.8,No,Express,No,No,13,Debit Card,Quarterly,4,1,Unsatisfied,0.24489795918367344,0.058823529411764705,0.22500000000000003,0.52,0.17046818727490995,0.47844897959183674,0.19773409363745498,Low Value,0.3307923169267707,Low Loyalty,Medium Loyalty
1912,65,Male,Jewelry,Accessories,81,Arizona,M,Gray,Spring,4.9,No,Express,No,No,32,Debit Card,Fortnightly,26,1,Satisfied,0.6326530612244897,0.49019607843137253,0.7625,0.9600000000000002,0.5756702681072429,0.8043265306122449,0.6690851340536214,VIP,0.6562625050020008,High Loyalty,Champion
1913,29,Male,Sweater,Clothing,56,Colorado,S,Charcoal,Winter,3.4,No,2-Day Shipping,No,No,5,Credit Card,Fortnightly,26,1,Unsatisfied,0.08163265306122448,0.49019607843137253,0.45000000000000007,0.3600000000000001,0.24505802320928372,0.3488163265306123,0.3475290116046419,Medium Value,0.4083033213285314,Low Loyalty,Low Loyalty
1914,49,Male,Skirt,Clothing,48,Kentucky,M,Peach,Winter,3.6,No,Express,No,No,29,Cash,Annually,1,1,Unsatisfied,0.5714285714285714,0.0,0.3500000000000001,0.44000000000000017,0.3428571428571428,0.6177142857142857,0.3464285714285714,Medium Value,0.45714285714285713,Medium Loyalty,High Loyalty
1915,28,Male,Shorts,Clothing,97,Alaska,L,Green,Fall,3.4,No,Standard,No,No,40,Credit Card,Fortnightly,26,1,Unsatisfied,0.7959183673469387,0.49019607843137253,0.9625000000000001,0.3600000000000001,0.6736294517807122,0.7059591836734693,0.8180647258903562,VIP,0.7297318927571028,Champion,Champion
1916,51,Male,Backpack,Accessories,74,Alabama,M,Magenta,Fall,4.7,No,2-Day Shipping,No,No,44,Cash,Weekly,52,1,Satisfied,0.8775510204081631,0.9999999999999999,0.675,0.8800000000000001,0.9265306122448977,0.9027755102040815,0.8007653061224489,VIP,0.9448979591836733,Champion,Champion
1917,26,Male,Hoodie,Clothing,50,Connecticut,S,Beige,Winter,3.0,No,Next Day Air,No,No,3,Debit Card,Fortnightly,26,1,Unsatisfied,0.04081632653061225,0.49019607843137253,0.375,0.20000000000000018,0.22056822729091635,0.28040816326530615,0.2977841136454582,Low Value,0.3899359743897559,Low Loyalty,Low Loyalty
1918,38,Male,Skirt,Clothing,71,Hawaii,L,Black,Winter,3.4,No,Free Shipping,No,No,35,PayPal,Fortnightly,26,1,Unsatisfied,0.693877551020408,0.49019607843137253,0.6375000000000001,0.3600000000000001,0.6124049619847939,0.6549387755102041,0.624952480992397,VIP,0.683813525410164,Champion,Champion
1919,35,Male,Skirt,Clothing,33,Idaho,S,Purple,Summer,4.6,No,Standard,No,No,33,Debit Card,Monthly,12,1,Satisfied,0.6530612244897959,0.21568627450980393,0.16250000000000003,0.8399999999999999,0.4781112444977991,0.7785306122448978,0.3203056222488996,Low Value,0.5693677470988395,High Loyalty,Champion
1920,34,Male,Backpack,Accessories,56,Virginia,M,Olive,Summer,3.1,No,Express,No,No,20,PayPal,Fortnightly,26,1,Unsatisfied,0.38775510204081626,0.49019607843137253,0.45000000000000007,0.2400000000000002,0.4287314925970388,0.46587755102040823,0.43936574629851943,Medium Value,0.5460584233693477,High Loyalty,Medium Loyalty
1921,51,Male,Blouse,Clothing,84,Connecticut,M,Purple,Spring,2.8,No,Standard,No,No,40,Cash,Quarterly,4,1,Unsatisfied,0.7959183673469387,0.058823529411764705,0.8,0.11999999999999988,0.501080432172869,0.6339591836734693,0.6505402160864345,VIP,0.57875150060024,High Loyalty,High Loyalty
1922,47,Male,Shirt,Clothing,36,Michigan,M,Green,Fall,3.5,No,Store Pickup,No,No,13,Venmo,Annually,1,1,Unsatisfied,0.24489795918367344,0.0,0.2,0.40000000000000013,0.14693877551020407,0.44244897959183677,0.17346938775510204,Low Value,0.31020408163265306,Low Loyalty,Medium Loyalty
1923,18,Male,Gloves,Accessories,63,Kentucky,S,Peach,Summer,4.6,No,Standard,No,No,9,PayPal,Monthly,12,1,Satisfied,0.16326530612244897,0.21568627450980393,0.5375000000000001,0.8399999999999999,0.18423369347739096,0.5336326530612244,0.3608668467386955,Medium Value,0.3489595838335334,Low Loyalty,High Loyalty
1924,64,Male,Sandals,Footwear,36,Nebraska,XL,Blue,Summer,4.3,No,Standard,No,No,7,Cash,Annually,1,1,Satisfied,0.12244897959183673,0.0,0.2,0.72,0.07346938775510203,0.47722448979591836,0.13673469387755102,Low Value,0.25510204081632654,Low Loyalty,Medium Loyalty
1925,30,Male,Jacket,Outerwear,63,Michigan,M,Gray,Fall,4.8,No,Free Shipping,No,No,42,PayPal,Quarterly,4,1,Satisfied,0.836734693877551,0.058823529411764705,0.5375000000000001,0.9199999999999999,0.5255702280912364,0.8943673469387754,0.5315351140456182,High Value,0.5971188475390156,High Loyalty,Champion
1926,59,Male,Sneakers,Footwear,32,Utah,L,Black,Winter,2.9,No,Express,No,No,44,Credit Card,Fortnightly,26,1,Unsatisfied,0.8775510204081631,0.49019607843137253,0.15000000000000002,0.15999999999999992,0.7226090436174468,0.6867755102040816,0.4363045218087234,Medium Value,0.7664665866346538,Champion,Champion
1927,66,Male,Backpack,Accessories,93,New Mexico,M,Silver,Spring,3.0,No,Express,No,No,6,PayPal,Annually,1,1,Unsatisfied,0.10204081632653061,0.0,0.9125000000000001,0.20000000000000018,0.061224489795918366,0.31102040816326537,0.4868622448979592,High Value,0.24591836734693878,Low Loyalty,Low Loyalty
1928,40,Male,Pants,Clothing,29,Florida,M,Pink,Summer,2.9,No,Standard,No,No,8,Cash,Quarterly,4,1,Unsatisfied,0.14285714285714285,0.058823529411764705,0.11250000000000004,0.15999999999999992,0.10924369747899158,0.3194285714285714,0.1108718487394958,Low Value,0.2848739495798319,Low Loyalty,Low Loyalty
1929,25,Male,Sunglasses,Accessories,92,Mississippi,S,Lavender,Summer,3.7,No,Standard,No,No,10,PayPal,Weekly,52,1,Unsatisfied,0.18367346938775508,0.9999999999999999,0.9000000000000001,0.4800000000000002,0.510204081632653,0.4358367346938776,0.7051020408163265,VIP,0.6326530612244897,High Loyalty,Medium Loyalty
1930,59,Male,Jeans,Clothing,33,Hawaii,L,Brown,Fall,4.7,No,Standard,No,No,46,Venmo,Quarterly,4,1,Satisfied,0.9183673469387754,0.058823529411764705,0.16250000000000003,0.8800000000000001,0.5745498199279712,0.9231836734693877,0.3685249099639856,Medium Value,0.6338535414165666,High Loyalty,Champion
1931,66,Male,Pants,Clothing,52,North Carolina,L,Turquoise,Spring,3.5,No,Store Pickup,No,No,26,Cash,Weekly,52,1,Unsatisfied,0.510204081632653,0.9999999999999999,0.4,0.40000000000000013,0.7061224489795918,0.5751020408163265,0.5530612244897959,High Value,0.7795918367346937,Champion,High Loyalty
1932,54,Male,Jewelry,Accessories,42,Illinois,S,Olive,Spring,2.7,No,Store Pickup,No,No,6,Debit Card,Quarterly,4,1,Unsatisfied,0.10204081632653061,0.058823529411764705,0.275,0.08000000000000007,0.08475390156062425,0.27502040816326534,0.17987695078031213,Low Value,0.2665066026410564,Low Loyalty,Low Loyalty
1933,42,Male,Hoodie,Clothing,36,Maryland,M,White,Spring,5.0,No,Free Shipping,No,No,47,Credit Card,Quarterly,4,1,Satisfied,0.9387755102040816,0.058823529411764705,0.2,1.0,0.5867947178871549,0.9693877551020407,0.39339735894357747,Medium Value,0.6430372148859543,Champion,Champion
1934,48,Male,Sandals,Footwear,67,Montana,L,Violet,Summer,4.1,No,Next Day Air,No,No,28,Venmo,Annually,1,1,Satisfied,0.5510204081632653,0.0,0.5875,0.6399999999999999,0.33061224489795915,0.6675102040816325,0.4590561224489796,Medium Value,0.4479591836734694,Medium Loyalty,Champion
1935,34,Male,Jacket,Outerwear,43,Michigan,L,Gold,Winter,2.7,No,Free Shipping,No,No,23,Bank Transfer,Annually,1,1,Unsatisfied,0.44897959183673464,0.0,0.2875,0.08000000000000007,0.26938775510204077,0.44848979591836735,0.2784438775510204,Low Value,0.4020408163265306,Medium Loyalty,Medium Loyalty
1936,19,Male,Blouse,Clothing,68,North Carolina,XL,Violet,Spring,4.8,No,Free Shipping,No,No,45,Cash,Fortnightly,26,1,Satisfied,0.8979591836734693,0.49019607843137253,0.6000000000000001,0.9199999999999999,0.7348539415766305,0.9249795918367345,0.6674269707883153,VIP,0.7756502601040416,Champion,Champion
1937,70,Male,Jewelry,Accessories,60,Minnesota,S,Teal,Summer,4.3,No,2-Day Shipping,No,No,44,PayPal,Quarterly,4,1,Satisfied,0.8775510204081631,0.058823529411764705,0.5,0.72,0.5500600240096037,0.8547755102040815,0.5250300120048018,High Value,0.6154861944777911,High Loyalty,Champion
1938,43,Male,Socks,Clothing,53,Delaware,M,Olive,Summer,4.5,No,2-Day Shipping,No,No,11,Bank Transfer,Monthly,12,1,Satisfied,0.2040816326530612,0.21568627450980393,0.4125000000000001,0.8,0.2087234893957583,0.5420408163265307,0.3106117446978792,Low Value,0.36732693077230893,Low Loyalty,High Loyalty
1939,46,Male,Jeans,Clothing,23,Kentucky,L,Blue,Spring,3.8,No,Standard,No,No,39,Debit Card,Fortnightly,26,1,Unsatisfied,0.7755102040816325,0.49019607843137253,0.03750000000000003,0.52,0.6613845538215285,0.7437551020408162,0.34944227691076424,Medium Value,0.7205482192877151,Champion,Champion
1940,66,Male,Gloves,Accessories,57,Ohio,L,Magenta,Winter,3.7,No,Store Pickup,No,No,20,PayPal,Quarterly,4,1,Unsatisfied,0.38775510204081626,0.058823529411764705,0.4625,0.4800000000000002,0.2561824729891956,0.5378775510204081,0.35934123649459787,Medium Value,0.39507803121248497,Low Loyalty,High Loyalty
1941,50,Male,Hat,Accessories,89,Alaska,L,Gray,Fall,3.9,No,2-Day Shipping,No,No,48,PayPal,Fortnightly,26,1,Unsatisfied,0.9591836734693877,0.49019607843137253,0.8625,0.56,0.7715886354541815,0.847591836734694,0.8170443177270909,VIP,0.8032012805122049,Champion,Champion
1942,55,Male,Shoes,Footwear,99,Vermont,XL,Peach,Winter,3.3,No,Standard,No,No,46,Credit Card,Quarterly,4,1,Unsatisfied,0.9183673469387754,0.058823529411764705,0.9875,0.32000000000000006,0.5745498199279712,0.7551836734693878,0.7810249099639855,VIP,0.6338535414165666,High Loyalty,Champion
1943,63,Male,Pants,Clothing,28,Alabama,M,Cyan,Fall,3.4,No,Express,No,No,22,PayPal,Monthly,12,1,Unsatisfied,0.4285714285714285,0.21568627450980393,0.10000000000000003,0.3600000000000001,0.34341736694677866,0.5222857142857142,0.22170868347338935,Low Value,0.46834733893557423,Medium Loyalty,High Loyalty
1944,32,Male,Socks,Clothing,53,Wisconsin,L,Violet,Summer,3.8,No,Next Day Air,No,No,45,Cash,Annually,1,1,Unsatisfied,0.8979591836734693,0.0,0.4125000000000001,0.52,0.5387755102040815,0.8049795918367346,0.4756377551020408,High Value,0.6040816326530611,High Loyalty,Champion
1945,30,Male,Hoodie,Clothing,45,Arkansas,M,Gold,Winter,2.7,No,Free Shipping,No,No,49,Cash,Quarterly,4,1,Unsatisfied,0.9795918367346937,0.058823529411764705,0.3125,0.08000000000000007,0.6112845138055222,0.7137959183673468,0.4618922569027611,High Value,0.6614045618247298,Champion,Champion
1946,35,Male,Hoodie,Clothing,38,Georgia,M,Gold,Winter,2.9,No,2-Day Shipping,No,No,9,Credit Card,Quarterly,4,1,Unsatisfied,0.16326530612244897,0.058823529411764705,0.22500000000000003,0.15999999999999992,0.12148859543817526,0.32963265306122447,0.17324429771908767,Low Value,0.2940576230492197,Low Loyalty,Low Loyalty
1947,59,Male,Pants,Clothing,49,Louisiana,M,White,Summer,4.5,No,Standard,No,No,41,Credit Card,Quarterly,4,1,Satisfied,0.8163265306122448,0.058823529411764705,0.36250000000000004,0.8,0.5133253301320527,0.8481632653061224,0.4379126650660264,Medium Value,0.5879351740696278,High Loyalty,Champion
1948,59,Male,Shirt,Clothing,32,New York,M,Gray,Summer,2.6,No,Store Pickup,No,No,2,PayPal,Monthly,12,1,Unsatisfied,0.02040816326530612,0.21568627450980393,0.15000000000000002,0.040000000000000036,0.09851940776310525,0.2222040816326531,0.12425970388155264,Low Value,0.28467386954781915,Low Loyalty,Low Loyalty
1949,54,Male,T-shirt,Clothing,37,Connecticut,L,Brown,Winter,3.1,No,Next Day Air,No,No,39,PayPal,Fortnightly,26,1,Unsatisfied,0.7755102040816325,0.49019607843137253,0.21250000000000002,0.2400000000000002,0.6613845538215285,0.6597551020408163,0.43694227691076426,Medium Value,0.7205482192877151,Champion,Champion
1950,63,Male,Dress,Clothing,80,Nebraska,L,Gray,Winter,4.7,No,Store Pickup,No,No,12,PayPal,Quarterly,4,1,Satisfied,0.22448979591836735,0.058823529411764705,0.75,0.8800000000000001,0.1582232893157263,0.5762448979591837,0.4541116446578632,Medium Value,0.32160864345738294,Low Loyalty,High Loyalty
1951,43,Male,Backpack,Accessories,78,Arkansas,L,Blue,Summer,4.6,No,Free Shipping,No,No,26,PayPal,Quarterly,4,1,Satisfied,0.510204081632653,0.058823529411764705,0.7250000000000001,0.8399999999999999,0.32965186074429764,0.7071020408163264,0.5273259303721488,High Value,0.4501800720288115,Medium Loyalty,Champion
1952,33,Male,Gloves,Accessories,53,Connecticut,L,Gold,Summer,2.7,No,Next Day Air,No,No,32,Bank Transfer,Fortnightly,26,1,Unsatisfied,0.6326530612244897,0.49019607843137253,0.4125000000000001,0.08000000000000007,0.5756702681072429,0.5403265306122449,0.4940851340536214,High Value,0.6562625050020008,High Loyalty,High Loyalty
1953,57,Male,Shoes,Footwear,82,Maryland,L,Yellow,Summer,4.6,No,2-Day Shipping,No,No,50,Cash,Fortnightly,26,1,Satisfied,1.0,0.49019607843137253,0.7750000000000001,0.8399999999999999,0.796078431372549,0.952,0.7855392156862745,VIP,0.8215686274509804,Champion,Champion
1954,25,Male,Skirt,Clothing,33,Colorado,XL,Green,Spring,4.8,No,Standard,No,No,3,PayPal,Fortnightly,26,1,Satisfied,0.04081632653061225,0.49019607843137253,0.16250000000000003,0.9199999999999999,0.22056822729091635,0.4964081632653061,0.1915341136454582,Low Value,0.3899359743897559,Low Loyalty,Medium Loyalty
1955,26,Male,Gloves,Accessories,77,Colorado,M,Pink,Winter,4.2,No,Free Shipping,No,No,3,Venmo,Quarterly,4,1,Satisfied,0.04081632653061225,0.058823529411764705,0.7125,0.6800000000000002,0.04801920768307323,0.42440816326530617,0.3802596038415366,Medium Value,0.23895558223289318,Low Loyalty,Medium Loyalty
1956,50,Male,Hoodie,Clothing,56,Maine,M,Pink,Winter,4.9,No,Express,No,No,37,Cash,Monthly,12,1,Satisfied,0.7346938775510203,0.21568627450980393,0.45000000000000007,0.9600000000000002,0.5270908363345338,0.8553469387755102,0.48854541816726693,High Value,0.6061024409763905,High Loyalty,Champion
1957,70,Male,Socks,Clothing,37,Oklahoma,M,Pink,Winter,4.9,No,Express,No,No,20,Credit Card,Fortnightly,26,1,Satisfied,0.38775510204081626,0.49019607843137253,0.21250000000000002,0.9600000000000002,0.4287314925970388,0.6818775510204083,0.3206157462985194,Low Value,0.5460584233693477,High Loyalty,Champion
1958,68,Male,Gloves,Accessories,54,South Carolina,M,Cyan,Spring,4.5,No,Store Pickup,No,No,26,Cash,Fortnightly,26,1,Satisfied,0.510204081632653,0.49019607843137253,0.42500000000000004,0.8,0.5022008803521408,0.6951020408163264,0.4636004401760704,High Value,0.6011604641856743,High Loyalty,Champion
1959,39,Male,Shorts,Clothing,67,Nevada,M,Gray,Winter,2.7,No,Store Pickup,No,No,47,Cash,Quarterly,4,1,Unsatisfied,0.9387755102040816,0.058823529411764705,0.5875,0.08000000000000007,0.5867947178871549,0.6933877551020409,0.5871473589435774,High Value,0.6430372148859543,Champion,Champion
1960,46,Male,Shoes,Footwear,90,Colorado,M,White,Fall,3.1,No,Store Pickup,No,No,7,Credit Card,Quarterly,4,1,Unsatisfied,0.12244897959183673,0.058823529411764705,0.875,0.2400000000000002,0.09699879951980792,0.33322448979591845,0.48599939975990397,High Value,0.27569027611044417,Low Loyalty,Low Loyalty
1961,57,Male,Jeans,Clothing,72,Massachusetts,L,Red,Summer,3.3,No,2-Day Shipping,No,No,40,Credit Card,Annually,1,1,Unsatisfied,0.7959183673469387,0.0,0.65,0.32000000000000006,0.47755102040816316,0.6939591836734693,0.5637755102040816,High Value,0.5581632653061224,High Loyalty,Champion
1962,47,Male,Boots,Footwear,59,Nevada,L,Black,Summer,2.6,No,Free Shipping,No,No,45,Debit Card,Quarterly,4,1,Unsatisfied,0.8979591836734693,0.058823529411764705,0.48750000000000004,0.040000000000000036,0.5623049219687875,0.6609795918367347,0.5249024609843937,High Value,0.6246698679471788,High Loyalty,Champion
1963,40,Male,Hat,Accessories,45,Iowa,M,Silver,Fall,4.4,No,Standard,No,No,20,PayPal,Fortnightly,26,1,Satisfied,0.38775510204081626,0.49019607843137253,0.3125,0.7600000000000002,0.4287314925970388,0.6218775510204082,0.37061574629851934,Medium Value,0.5460584233693477,High Loyalty,High Loyalty
1964,52,Male,Shorts,Clothing,30,Michigan,L,Pink,Spring,3.9,No,Standard,No,No,11,Credit Card,Weekly,52,1,Unsatisfied,0.2040816326530612,0.9999999999999999,0.125,0.56,0.5224489795918367,0.4700408163265306,0.32372448979591834,Low Value,0.6418367346938775,High Loyalty,Medium Loyalty
1965,40,Male,Pants,Clothing,51,West Virginia,S,Cyan,Summer,4.6,No,Express,No,No,50,Debit Card,Monthly,12,1,Satisfied,1.0,0.21568627450980393,0.38750000000000007,0.8399999999999999,0.6862745098039216,0.952,0.5368872549019608,High Value,0.7254901960784315,Champion,Champion
1966,67,Male,Sweater,Clothing,90,Indiana,M,White,Fall,4.9,No,Express,No,No,25,Debit Card,Quarterly,4,1,Satisfied,0.4897959183673469,0.058823529411764705,0.875,0.9600000000000002,0.31740696278511404,0.7328979591836735,0.596203481392557,High Value,0.4409963985594238,Medium Loyalty,Champion
1967,67,Male,Jacket,Outerwear,95,Indiana,XL,Purple,Winter,3.7,No,Express,No,No,5,Credit Card,Fortnightly,26,1,Unsatisfied,0.08163265306122448,0.49019607843137253,0.9375,0.4800000000000002,0.24505802320928372,0.38481632653061226,0.5912790116046419,High Value,0.4083033213285314,Low Loyalty,Medium Loyalty
